2026/08/20 12:37:45 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:37:45.687600 listening on :8080 (udp :10110)
2026/08/20 12:37:45.802137 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:37:46.022366 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 12:38:15.693108 events=2233 dup=4 parse_err=0 decode_fail=0 vessels=1328 subs=0
2026/08/20 12:38:30.133581 shutting down
2026/08/20 12:38:32 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:38:32.484229 restored 1744 vessels from vessels.json
2026/08/20 12:38:32.484258 listening on :8080 (udp :10110)
2026/08/20 12:38:32.598427 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:38:32.810810 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 14:38:02.521079 events=517856 dup=1752 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:38:32.522583 events=519910 dup=1758 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 14:39:02.510979 events=522067 dup=1767 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 14:39:32.511013 events=524225 dup=1774 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 14:40:02.523485 events=526385 dup=1782 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 14:40:32.517881 events=528515 dup=1790 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 14:41:02.510512 events=530697 dup=1796 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 14:41:32.510062 events=532827 dup=1803 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 14:42:02.523795 events=535001 dup=1811 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 14:42:32.521171 events=537124 dup=1818 parse_err=0 decode_fail=0 vessels=4527 subs=2
2026/08/20 14:43:02.510209 events=539262 dup=1823 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:43:32.522040 events=541375 dup=1831 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 14:44:02.521481 events=543505 dup=1838 parse_err=0 decode_fail=0 vessels=4530 subs=2
2026/08/20 14:44:32.517605 events=545618 dup=1846 parse_err=0 decode_fail=0 vessels=4530 subs=2
2026/08/20 14:45:02.516190 events=547810 dup=1852 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:45:32.524246 events=550016 dup=1860 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 14:46:02.508992 events=552160 dup=1867 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 14:46:32.508992 events=554238 dup=1874 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:47:02.518862 events=556429 dup=1881 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 14:47:32.508716 events=558619 dup=1891 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:48:02.508294 events=560759 dup=1900 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:48:32.544784 events=562829 dup=1906 parse_err=0 decode_fail=0 vessels=4528 subs=2
2026/08/20 14:49:02.553446 events=565019 dup=1913 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:49:32.563524 events=567209 dup=1920 parse_err=0 decode_fail=0 vessels=4530 subs=2
2026/08/20 14:50:02.566479 events=569345 dup=1926 parse_err=0 decode_fail=0 vessels=4527 subs=2
2026/08/20 14:50:32.555794 events=571418 dup=1931 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:51:02.566801 events=573585 dup=1942 parse_err=0 decode_fail=0 vessels=4528 subs=2
2026/08/20 14:51:32.563742 events=575797 dup=1949 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:52:02.556301 events=577983 dup=1956 parse_err=0 decode_fail=0 vessels=4530 subs=2
2026/08/20 14:52:32.567718 events=580048 dup=1962 parse_err=0 decode_fail=0 vessels=4530 subs=2
2026/08/20 14:53:02.569502 events=582246 dup=1970 parse_err=0 decode_fail=0 vessels=4527 subs=2
2026/08/20 14:53:32.556753 events=584515 dup=1977 parse_err=0 decode_fail=0 vessels=4525 subs=2
2026/08/20 14:54:02.565005 events=586658 dup=1984 parse_err=0 decode_fail=0 vessels=4525 subs=2
2026/08/20 14:54:32.569023 events=588808 dup=1993 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 14:55:02.557383 events=590929 dup=1999 parse_err=0 decode_fail=0 vessels=4523 subs=2
2026/08/20 14:55:32.557467 events=593152 dup=2007 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 14:56:02.569902 events=595344 dup=2015 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 14:56:32.558093 events=597428 dup=2023 parse_err=0 decode_fail=0 vessels=4523 subs=2
2026/08/20 14:57:02.570295 events=599503 dup=2030 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 14:57:32.570732 events=601708 dup=2038 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 14:58:02.558686 events=603852 dup=2045 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 14:58:32.566716 events=605994 dup=2055 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 14:59:02.566464 events=608144 dup=2065 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 14:59:32.559538 events=610341 dup=2071 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 15:00:02.559713 events=612468 dup=2078 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 15:00:32.573043 events=614637 dup=2086 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 15:01:02.572402 events=616708 dup=2093 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 15:01:32.570353 events=618899 dup=2099 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 15:02:02.559886 events=621040 dup=2107 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 15:02:32.572933 events=623145 dup=2114 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 15:03:02.560801 events=625308 dup=2121 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 15:03:32.560894 events=627482 dup=2127 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 15:04:02.561502 events=629663 dup=2134 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 15:04:32.572222 events=631780 dup=2140 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 15:05:02.561038 events=633998 dup=2148 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 15:05:32.561859 events=636129 dup=2153 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 15:06:02.569670 events=638367 dup=2160 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 15:06:32.574430 events=640483 dup=2169 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 15:07:02.572700 events=642676 dup=2178 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 15:07:32.568424 events=644813 dup=2183 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 15:08:02.562371 events=647019 dup=2190 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 15:08:32.563109 events=649138 dup=2196 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 15:09:02.563054 events=651297 dup=2206 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 15:09:32.572586 events=653486 dup=2212 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 15:10:02.563122 events=655640 dup=2220 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 15:10:32.563603 events=657828 dup=2229 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 15:11:02.563888 events=660034 dup=2236 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 15:11:32.572753 events=662204 dup=2240 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 15:12:02.575654 events=664377 dup=2247 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 15:12:32.573422 events=666548 dup=2253 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 15:13:02.633965 events=668730 dup=2260 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 15:13:32.564491 events=670857 dup=2269 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 15:14:02.564719 events=672998 dup=2277 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 15:14:32.575276 events=675148 dup=2285 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 15:15:02.578868 events=677279 dup=2295 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 15:15:32.566180 events=679460 dup=2302 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 15:16:02.564824 events=681693 dup=2310 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 15:16:32.565794 events=683803 dup=2317 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 15:17:02.579490 events=685995 dup=2324 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 15:17:32.566094 events=688167 dup=2329 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 15:18:02.566063 events=690382 dup=2335 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 15:18:32.575803 events=692539 dup=2344 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 15:19:02.575557 events=694724 dup=2351 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 15:19:32.566502 events=696843 dup=2357 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 15:20:02.578640 events=699032 dup=2364 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 15:20:32.566697 events=701180 dup=2370 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 15:21:02.567291 events=703392 dup=2377 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 15:21:32.578242 events=705630 dup=2384 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 15:22:02.579984 events=707839 dup=2392 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 15:22:32.579886 events=709981 dup=2398 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 15:23:02.583626 events=712156 dup=2403 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 15:23:32.567888 events=714323 dup=2410 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 15:24:02.583943 events=716511 dup=2417 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 15:24:32.568481 events=718670 dup=2426 parse_err=0 decode_fail=0 vessels=4504 subs=2
2026/08/20 15:25:02.568878 events=720890 dup=2433 parse_err=0 decode_fail=0 vessels=4504 subs=2
2026/08/20 15:25:32.568604 events=723019 dup=2441 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 15:26:02.569047 events=725258 dup=2450 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 15:26:32.579615 events=727361 dup=2458 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 15:27:02.581248 events=729510 dup=2464 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 15:27:32.578032 events=731713 dup=2472 parse_err=0 decode_fail=0 vessels=4506 subs=2
2026/08/20 15:28:02.569879 events=733940 dup=2478 parse_err=0 decode_fail=0 vessels=4506 subs=2
2026/08/20 15:28:32.570194 events=736012 dup=2484 parse_err=0 decode_fail=0 vessels=4506 subs=2
2026/08/20 15:29:02.570138 events=738174 dup=2492 parse_err=0 decode_fail=0 vessels=4502 subs=2
2026/08/20 15:29:32.570457 events=740339 dup=2497 parse_err=0 decode_fail=0 vessels=4498 subs=2
2026/08/20 15:30:02.582784 events=742527 dup=2504 parse_err=0 decode_fail=0 vessels=4496 subs=2
2026/08/20 15:30:32.570769 events=744654 dup=2513 parse_err=0 decode_fail=0 vessels=4494 subs=2
2026/08/20 15:31:02.580328 events=746833 dup=2519 parse_err=0 decode_fail=0 vessels=4492 subs=2
2026/08/20 15:31:32.571419 events=748988 dup=2527 parse_err=0 decode_fail=0 vessels=4492 subs=2
2026/08/20 15:32:02.571562 events=751178 dup=2534 parse_err=0 decode_fail=0 vessels=4495 subs=2
2026/08/20 15:32:32.581873 events=753274 dup=2540 parse_err=0 decode_fail=0 vessels=4496 subs=2
2026/08/20 15:33:02.587240 events=755445 dup=2549 parse_err=0 decode_fail=1 vessels=4494 subs=2
2026/08/20 15:33:32.576931 events=757639 dup=2556 parse_err=0 decode_fail=3 vessels=4491 subs=2
2026/08/20 15:34:02.577584 events=759787 dup=2563 parse_err=0 decode_fail=6 vessels=4490 subs=2
2026/08/20 15:34:32.582519 events=761919 dup=2570 parse_err=0 decode_fail=8 vessels=4492 subs=2
2026/08/20 15:35:02.572601 events=764117 dup=2577 parse_err=0 decode_fail=11 vessels=4492 subs=2
2026/08/20 15:35:32.572691 events=766277 dup=2583 parse_err=0 decode_fail=14 vessels=4494 subs=2
2026/08/20 15:36:02.581906 events=768386 dup=2594 parse_err=0 decode_fail=17 vessels=4491 subs=2
2026/08/20 15:36:32.588704 events=770529 dup=2599 parse_err=0 decode_fail=20 vessels=4486 subs=2
2026/08/20 15:37:02.573799 events=772772 dup=2606 parse_err=0 decode_fail=22 vessels=4484 subs=2
2026/08/20 15:37:32.577496 events=774925 dup=2612 parse_err=0 decode_fail=26 vessels=4481 subs=2
2026/08/20 15:38:02.574060 events=777073 dup=2619 parse_err=0 decode_fail=28 vessels=4480 subs=2
2026/08/20 15:38:32.585004 events=779207 dup=2628 parse_err=0 decode_fail=32 vessels=4477 subs=2
2026/08/20 15:39:02.574323 events=781341 dup=2635 parse_err=0 decode_fail=34 vessels=4474 subs=2
2026/08/20 15:39:32.587112 events=783538 dup=2642 parse_err=0 decode_fail=37 vessels=4476 subs=2
